pathway	pval	padj	ES	NES	collection	label	dataset	contrast	tissue	sex
REACTOME_RRNA_PROCESSING	0.993759750390016	1	0.145269432107453	0.708294915812171	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_RSV_HOST_INTERACTIONS	0.10797342192691	0.268864511035821	0.294563812416942	1.24770391875781	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	0.52212389380531	0.707893042005582	-0.255391763638509	-0.953447648331164	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	0.495590828924162	0.685476568313654	0.258322019756465	0.98152365025053	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	4.93463915442148e-08	9.54662882566925e-07	0.578581570775127	2.35307954695432	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	0.259649122807018	0.475052747915201	0.329967657738868	1.12041841174	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	0.125230202578269	0.295731417356194	0.418253633918678	1.33350921584718	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	0.138433515482696	0.319057368822514	0.349684108337884	1.26752910018928	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_1_HOST_INTERACTIONS	0.16984126984127	0.366209850107066	0.266409967300822	1.16813133563647	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_1_INFECTION	0.0640243902439024	0.193361425297553	0.269598577875868	1.25732109888908	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.646017699115044	0.806319857704385	-0.239765767695898	-0.888016534803827	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	0.386792452830189	0.597954017308856	0.366864777321668	1.05668434664309	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	0.341530054644809	0.563244647496193	-0.223215106940911	-1.05032474625345	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_2_HOST_INTERACTIONS	0.41875	0.62705525606469	0.211799370253912	1.02504700354778	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_2_INFECTION	0.516616314199396	0.703269299167242	0.193351506938086	0.986055250496904	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.0936936936936937	0.248696189593287	0.340787456865376	1.30421313062191	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SARS_COV_INFECTIONS	0.135838150289017	0.314145239518969	0.213773200440267	1.13135084049102	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	0.364224137931034	0.584385139965902	-0.343494142276048	-1.0662981432721	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	5.99087599621984e-12	7.53352656524645e-10	0.730413682808589	2.69240934408061	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	2.33699013489401e-08	5.11089581674647e-07	0.630434669559285	2.42652633723127	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	0.0743494423791822	0.210691659249175	0.464023393712708	1.42649219984943	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SELECTIVE_AUTOPHAGY	0.000959097030018308	0.0068917972299887	0.425878472924518	1.79525243429382	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SELENOAMINO_ACID_METABOLISM	1	1	0.118875052466532	0.525843594466866	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.351293103448276	0.570001390433815	-0.333409865690921	-1.0640541691271	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.68256880733945	0.826310734276157	0.254751406052186	0.832233730828334	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SEMAPHORIN_INTERACTIONS	0.0224588839780356	0.0859073660908889	-0.365477980357443	-1.5133661808152	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.0288230506804755	0.106212413862851	0.371227896227337	1.46950348922681	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SENSORY_PERCEPTION	0.517405063291139	0.70339120766336	0.210444885259654	0.967191955058227	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SENSORY_PROCESSING_OF_SOUND	0.528216704288939	0.713269804717681	-0.244439554869961	-0.965341361374344	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	0.540415704387991	0.721032093652943	-0.265530575253801	-0.950001315279156	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	0.000370883838549482	0.00300894469016757	0.362273898137386	1.69978567753457	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	0.41635687732342	0.625176608062888	0.333281964594314	1.02456929819929	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIALIC_ACID_METABOLISM	0.280289330922242	0.495555477869553	0.346822233707412	1.14144052775915	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ALK	0.910284463894967	0.966066754169355	-0.200459458136479	-0.674872971853695	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ALK_IN_CANCER	0.685855263157895	0.829113261115246	0.207214056826583	0.891795422780938	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_BMP	0.0054851823686273	0.0282979151940465	-0.520238327332146	-1.76547757235661	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS	0.770408163265306	0.876517373051201	0.208574714708185	0.836647705303707	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	0.177156177156177	0.37918960472152	-0.351430063071513	-1.24438349888224	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_CSF3_G_CSF	0.215652173913043	0.428355381972484	0.34099465623475	1.16557705659843	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	0.998091603053435	1	0.141599412395424	0.401408890401934	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	0.15301724137931	0.338583188029683	-0.412031893847217	-1.27905774598361	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_EGFR	0.928443649373882	0.974962746628523	0.182538371097489	0.696150414469544	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.377495462794918	0.592567104553341	0.323494046957268	1.05210740929529	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ERBB2	0.241441441441441	0.459149508676919	0.296010853226256	1.13285050199716	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	0.99364406779661	1	-0.160689465590582	-0.481422539308735	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	1	1	0.131880820711876	0.430834393209448	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ERBB4	0.937360178970917	0.976504261022059	-0.176561936916932	-0.708178983396846	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	0.739606126914661	0.863875182002041	-0.242829182204468	-0.817516186916745	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR	0.0592105263157895	0.185563207083128	0.323572586703816	1.34166214929048	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR1	0.590909090909091	0.760172053010928	0.256388741804545	0.924140693076712	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	0.0955710955710956	0.25037635975136	-0.380266819209032	-1.34649196161646	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR2	0.0565068493150685	0.181348395625526	0.342413412421755	1.35938937502396	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	0.105166051660517	0.264076650479065	0.449091537451364	1.3667659822957	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	0.13859649122807	0.319057368822514	0.369766334505548	1.27169402087431	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR3	0.268892794376098	0.481669881285485	0.319897521574378	1.117437198359	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR4	0.367311072056239	0.585742603081639	0.298808888650806	1.04377228599781	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.451438848920863	0.657232246041083	0.261131659861561	1.00806815067965	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	0.0112463532277143	0.0507346697178501	-0.547031346582886	-1.72660708155194	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	0.10593220338983	0.265094021418332	-0.451409707546862	-1.35241477639566	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_GPCR	0.00171901467344522	0.0110148328757063	-0.259981818908683	-1.43143926533955	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_HEDGEHOG	0.000233001765869491	0.00196974602071183	0.376795916606246	1.71909106718331	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_HIPPO	0.0978260869565217	0.253641864634693	-0.444113638375025	-1.40176565350799	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.466329966329966	0.666000474661803	0.245554256870877	0.989380089667989	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_INTERLEUKINS	0.400874635568513	0.612248003042982	0.194892724384787	1.02628209816828	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	0.838362068965517	0.921479631512831	-0.235888376331462	-0.752821185311882	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_MET	0.0208001685087633	0.0802996311678091	-0.325206021581724	-1.41498400871085	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	0.751351351351351	0.867806497657244	0.227596164197426	0.832382770141477	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NODAL	0.568702290076336	0.745911999761139	0.326953290196014	0.926853828067753	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NOTCH	0.00180569982843987	0.0113533376713157	0.321073065680358	1.54406032343627	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NOTCH1	0.449238578680203	0.654976826307658	-0.235357808212609	-1.00489668953085	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	0.524822695035461	0.710594389240476	-0.233277523023672	-0.965952350243072	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NOTCH2	0.555035128805621	0.73469123628744	-0.269880031218356	-0.937407547706232	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NOTCH3	0.6	0.766963151207116	-0.233726358534095	-0.912311795662177	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NOTCH4	5.41462251752385e-05	0.000561557758002989	0.468748563913132	1.9582265939428	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NTRK2_TRKB	0.623059866962306	0.787434957492563	-0.271436178950921	-0.894198236327426	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NTRK3_TRKC	0.951271186440678	0.985560055158931	-0.204784739773511	-0.613531130190158	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NTRKS	0.724409448818898	0.854855596599497	0.195367016091751	0.878313589471045	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	0.560490045941807	0.738994739472422	0.195316177975355	0.968829471417815	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_PDGF	0.0384371783045132	0.137119863029576	-0.349917794314672	-1.42486411985901	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	0.282327586206897	0.497410773597439	-0.349705903686926	-1.11606182983015	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_PTK6	0.406749555950266	0.616250080249952	0.26359583482411	1.02631264482754	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.00169046189736762	0.0109013119791783	-0.242450777056892	-1.37230469076268	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_RETINOIC_ACID	0.391771019677996	0.602632485926704	0.294033762377099	1.04016745199748	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.00193436809840153	0.0118656969938533	0.321669297050722	1.5555185103774	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_SCF_KIT	0.265625	0.47888664874552	-0.292151466349093	-1.1290781154494	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_TGFBR3	0.0706401766004415	0.204206947298977	-0.364595016546401	-1.39284706216056	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.000202220076679467	0.00178450348368021	-0.346374952413055	-1.69220601341809	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.00441165292917212	0.0233585412986692	-0.354257197141764	-1.62438434059162	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	4.28492974997335e-05	0.000449024930049291	0.436357593803204	1.91658577092517	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	0.154525386313466	0.339716775599129	-0.332962766559272	-1.24463386294472	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_VEGF	0.0733695652173913	0.209092868579874	-0.28105944981567	-1.30703589278306	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_WNT	0.000454761664144731	0.00360228530810708	0.318925080385145	1.58850116437661	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALING_BY_WNT_IN_CANCER	0.969555035128806	0.99629455090866	-0.17809128259978	-0.618586383498101	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALLING_TO_ERKS	0.182456140350877	0.384978869255599	0.350692323714996	1.20609501087013	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNALLING_TO_RAS	0.377570093457944	0.592567104553341	0.362276951531862	1.06390856381389	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNAL_AMPLIFICATION	0.654804270462633	0.813248826374723	0.265198671844462	0.887746932801651	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.42619926199262	0.634255114740496	0.331999495989159	1.01040785545072	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.153136531365314	0.338583188029683	0.43091249774743	1.31143986058976	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.295454545454545	0.51334589417491	-0.210785431806063	-1.0546589441445	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SLC_TRANSPORTER_DISORDERS	0.373096446700508	0.589222959781335	-0.243708430252437	-1.04055096634059	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.456363636363636	0.660084443337898	0.285417043683815	1.01020944426259	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.744920993227991	0.86515307877537	-0.222894278486688	-0.817993594459743	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SNRNP_ASSEMBLY	0.364120781527531	0.584385139965902	0.271476562489275	1.0569963256171	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SOMITOGENESIS	1.61569243837681e-07	2.75489253052046e-06	0.652874379603288	2.36652811833123	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.827826086956522	0.916163964222509	0.225299239919196	0.770110675101299	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SPHINGOLIPID_METABOLISM	1	1	0.139981678948525	0.592929891643156	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.284905660377358	0.500200862721854	0.401355979649398	1.15602970724895	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.996870109546166	1	0.135552741361662	0.604442700421616	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_STABILIZATION_OF_P53	3.52753123090822e-09	1.04373424067461e-07	0.671478732179704	2.49563725508263	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_STIMULI_SENSING_CHANNELS	0.296650717703349	0.513649951823699	-0.261377815907326	-1.08498777057296	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	0.124045801526718	0.294316217773297	0.477708008078805	1.35421636442629	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.0232693172529555	0.0886702013502776	0.454407463771453	1.58729520857551	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.0658362989323843	0.19595064120112	0.438582357380635	1.4681451450629	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION	0.619718309859155	0.785184659594849	-0.188911726027606	-0.945999410042595	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	0.731481481481482	0.860667099848386	-0.209742710418662	-0.86758344758335	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	0.369230769230769	0.585874312880701	-0.241148131004758	-1.04618676181829	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.548728813559322	0.728146628641951	-0.312436176748276	-0.936052758836756	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	0.934684684684685	0.976504261022059	-0.183341514459588	-0.71190959761066	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	0.343416370106762	0.564504686809481	0.315854023895606	1.05731465009311	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	0.386206896551724	0.597954017308856	-0.266236681473664	-1.0392104102839	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	0.682539682539683	0.826310734276157	-0.236205133997181	-0.85777413523878	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	0.140625	0.320065045248869	-0.320379073740735	-1.23816938291994	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	0.711832061068702	0.846457509970585	0.286507327812685	0.812196792371926	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	0.496688741721854	0.685476568313654	-0.259531373290752	-0.97014311549671	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SURFACTANT_METABOLISM	0.76017130620985	0.872982116492134	-0.262752881080692	-0.798653270242086	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	4.17398583551449e-08	8.39805950105514e-07	0.554816464769605	2.33877895288796	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNDECAN_INTERACTIONS	0.345454545454545	0.566005330174711	-0.311760686414934	-1.07263086269483	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	0.00282864151216108	0.0160769116453901	0.52117807048651	1.76968103471018	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.288056206088993	0.503098165495706	-0.32091194697969	-1.11466298521534	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.887931034482759	0.951287135984723	-0.219965090341651	-0.71175181284365	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_DNA	2.6254941853463e-09	9.40124956130146e-08	0.522079897452718	2.31781585374541	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.34018691588785	0.562665063513	0.375915359465076	1.10396084684095	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	0.00826184554302452	0.0399587337321282	-0.519367567774662	-1.68054306854626	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_PA	0.865740740740741	0.94141333938294	-0.217729589545881	-0.74816107505504	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_PC	0.284463894967177	0.500200862721854	-0.334128490867923	-1.12488724507826	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.588983050847458	0.76006988714171	-0.302881354142758	-0.907426694617255	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.963983050847458	0.991581747599736	-0.197736322804994	-0.592414208912097	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.0414633791301727	0.14433273150503	-0.369701545418742	-1.48903276508659	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.000539659172468221	0.00417613175002331	0.465166539588149	1.84135906795576	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.528971962616822	0.713332164065045	0.323772114184735	0.950830362099295	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_S_PHASE	6.78306403182828e-06	8.19090759661742e-05	0.410362119671135	1.92541515468276	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION	0.256317689530686	0.47431389112626	0.309478010712437	1.14078022830249	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_TBC_RABGAPS	0.308664259927798	0.528088852869668	0.294421055932078	1.08527813859881	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	0.00016218016586533	0.00146984907081552	0.375312533075917	1.76391189808815	Reactome	GXL_C3_Liver_female	GXL	C3	Liver	female
